0	23.6	0.15	0.45	1
0	24.5	0.15	0.4	0
0	23.8	0.15	0.45	1
0	24.3	0.15	0.4	0
0	24.4	0.15	0.4	0
0	24.2	0.15	0.45	0
0	24.5	0.15	0.45	0
0	23.5	0.15	0.45	1
0	24.2	0.15	0.4	0
0	24.4	0.15	0.45	0
0	24.3	0.15	0.45	0
0	23.9	0.15	0.45	1
0	24.1	0.15	0.45	0
0	24	0.15	0.45	0
0	23.7	0.15	0.45	1
0	23.8	0.15	0.4	1
0	24.1	0.15	0.4	0
0	23.9	0.15	0.4	1
0	23.6	0.15	0.4	1
0	23.7	0.15	0.4	1
0	23.8	0.15	0.35	1
0	24.3	0.15	0.35	0
0	24.5	0.15	0.35	0
0	23.9	0.15	0.35	1
0	23.6	0.15	0.35	1
0	23.7	0.15	0.35	1
0	23.5	0.15	0.35	1
0	24	0.15	0.35	0
0	24.4	0.15	0.3	0
0	24.3	0.15	0.3	0
0	24	0.15	0.4	0
0	24.4	0.15	0.35	0
0	23.5	0.15	0.4	1
0	24.1	0.15	0.35	0
0	24.5	0.15	0.3	0
0	24.2	0.15	0.35	0
0	23.8	0.15	0.3	1
0	23.7	0.15	0.3	1
0	23.9	0.15	0.3	1
0	24	0.15	0.3	0
0	23.8	0.15	0.1	1
0	24.5	0.15	0.25	0
0	24.4	0.15	0.25	0
0	24.3	0.15	0.1	0
0	23.5	0.15	0.3	1
0	24.2	0.15	0.1	0
0	24.1	0.15	0.3	0
0	23.9	0.15	0.25	1
0	24.3	0.15	0.05	0
0	24	0.15	0.25	0
0	23.7	0.15	0.1	1
0	24.5	0.15	0.1	0
0	24.1	0.15	0.1	0
0	24	0.15	0.1	0
0	24.2	0.15	0.05	0
0	24.2	0.15	0.3	0
0	23.9	0.15	0.1	1
0	24.5	0.15	0.05	0
0	23.6	0.15	0.1	0
0	23.7	0.15	0.05	0
0	24.4	0.15	0.1	0
0	24	0.15	0.05	0
0	24.1	0.15	0.25	0
0	24.5	0.15	0.2	0
0	24.2	0.15	0.25	0
0	23.9	0.15	0	1
0	23.5	0.15	0.1	0
0	23.8	0.15	0.25	1
0	23.6	0.15	0.05	0
0	24	0.15	0	0
0	23.6	0.15	0	0
0	24.4	0.15	0.05	0
0	24.3	0.15	0	0
0	24.3	0.15	0.25	0
0	24.2	0.15	0	0
0	23.5	0.15	0.05	0
0	24.5	0.15	0	0
0	23.8	0.15	0	0
0	23.5	0.15	0.25	0
0	23.7	0.15	0	0
0	23.5	0.15	0.15	0
0	23.7	0.15	0.25	1
0	23.5	0.15	0	0
0	24.1	0.15	0	0
0	23.8	0.15	0.05	1
0	23.9	0.15	0.05	1
0	23.6	0.15	0.3	1
0	23.6	0.15	0.25	1
0	24.1	0.15	0.05	0
0	24.4	0.15	0	0
0	23.8	0.15	0.15	1
0	24.3	0.15	0.2	0
0	23.9	0.15	0.2	1
0	23.5	0.15	0.2	0
0	24	0.15	0.15	0
0	24.2	0.15	0.15	0
0	24.4	0.15	0.2	0
0	24.3	0.15	0.15	0
0	24	0.15	0.2	0
0	23.6	0.15	0.15	1
0	24.1	0.15	0.15	0
0	23.6	0.15	0.2	1
0	23.7	0.15	0.15	1
0	23.7	0.15	0.2	1
0	24.2	0.15	0.2	0
0	24.1	0.15	0.2	0
0	23.9	0.15	0.15	1
0	24.4	0.15	0.15	0
0	23.8	0.15	0.2	1
0	24.5	0.15	0.15	0
